CallID,SeverityLevel,LocationCode,Timestamp,EstimatedResponseTime
431033,6,LOC_152,2024-01-01 17:14:26,53
431034,4,LOC_190,2024-01-01 17:14:28,9
431035,10,LOC_149,2024-01-01 17:14:30,22
431036,10,LOC_49,2024-01-01 17:14:32,22
431037,5,LOC_157,2024-01-01 17:14:34,50
431038,10,LOC_18,2024-01-01 17:14:36,46
431039,7,LOC_22,2024-01-01 17:14:38,28
431040,10,LOC_12,2024-01-01 17:14:40,16
431041,9,LOC_113,2024-01-01 17:14:42,44
431042,9,LOC_39,2024-01-01 17:14:44,31
431043,3,LOC_36,2024-01-01 17:14:46,25
431044,6,LOC_86,2024-01-01 17:14:48,33
431045,5,LOC_200,2024-01-01 17:14:50,11
431046,10,LOC_67,2024-01-01 17:14:52,51
431047,6,LOC_163,2024-01-01 17:14:54,59
431048,1,LOC_134,2024-01-01 17:14:56,45
431049,10,LOC_10,2024-01-01 17:14:58,32
431050,7,LOC_7,2024-01-01 17:15:00,19
431051,7,LOC_60,2024-01-01 17:15:02,22
431052,1,LOC_150,2024-01-01 17:15:04,46
431053,2,LOC_182,2024-01-01 17:15:06,53
431054,7,LOC_21,2024-01-01 17:15:08,31
431055,10,LOC_56,2024-01-01 17:15:10,12
431056,4,LOC_51,2024-01-01 17:15:12,20
431057,7,LOC_52,2024-01-01 17:15:14,23
431058,6,LOC_45,2024-01-01 17:15:16,39
431059,1,LOC_69,2024-01-01 17:15:18,47
431060,4,LOC_49,2024-01-01 17:15:20,16
431061,7,LOC_66,2024-01-01 17:15:22,22
431062,5,LOC_96,2024-01-01 17:15:24,55
431063,9,LOC_25,2024-01-01 17:15:26,30
431064,5,LOC_150,2024-01-01 17:15:28,22
431065,7,LOC_25,2024-01-01 17:15:30,55
431066,6,LOC_41,2024-01-01 17:15:32,45
431067,9,LOC_105,2024-01-01 17:15:34,40
431068,2,LOC_84,2024-01-01 17:15:36,44
431069,2,LOC_93,2024-01-01 17:15:38,31
431070,8,LOC_78,2024-01-01 17:15:40,46
431071,1,LOC_162,2024-01-01 17:15:42,36
431072,10,LOC_65,2024-01-01 17:15:44,41
431073,2,LOC_113,2024-01-01 17:15:46,46
431074,10,LOC_177,2024-01-01 17:15:48,6
431075,7,LOC_5,2024-01-01 17:15:50,47
431076,9,LOC_26,2024-01-01 17:15:52,13
431077,6,LOC_113,2024-01-01 17:15:54,59
431078,1,LOC_101,2024-01-01 17:15:56,6
431079,3,LOC_179,2024-01-01 17:15:58,44
431080,9,LOC_185,2024-01-01 17:16:00,15
431081,3,LOC_68,2024-01-01 17:16:02,40
431082,10,LOC_180,2024-01-01 17:16:04,33
431083,2,LOC_80,2024-01-01 17:16:06,35
431084,1,LOC_105,2024-01-01 17:16:08,36
431085,6,LOC_156,2024-01-01 17:16:10,30
431086,6,LOC_9,2024-01-01 17:16:12,55
431087,1,LOC_199,2024-01-01 17:16:14,48
431088,1,LOC_47,2024-01-01 17:16:16,58
431089,2,LOC_174,2024-01-01 17:16:18,41
431090,8,LOC_159,2024-01-01 17:16:20,33
431091,7,LOC_78,2024-01-01 17:16:22,55
431092,8,LOC_2,2024-01-01 17:16:24,46
431093,5,LOC_177,2024-01-01 17:16:26,40
431094,7,LOC_170,2024-01-01 17:16:28,6
431095,2,LOC_104,2024-01-01 17:16:30,26
431096,7,LOC_18,2024-01-01 17:16:32,14
431097,5,LOC_112,2024-01-01 17:16:34,31
431098,3,LOC_86,2024-01-01 17:16:36,31
431099,10,LOC_89,2024-01-01 17:16:38,9
431100,3,LOC_96,2024-01-01 17:16:40,9
431101,7,LOC_35,2024-01-01 17:16:42,37
431102,1,LOC_45,2024-01-01 17:16:44,29
431103,2,LOC_71,2024-01-01 17:16:46,16
431104,3,LOC_135,2024-01-01 17:16:48,47
431105,5,LOC_128,2024-01-01 17:16:50,23
431106,7,LOC_151,2024-01-01 17:16:52,36
431107,9,LOC_89,2024-01-01 17:16:54,12
431108,4,LOC_109,2024-01-01 17:16:56,38
431109,2,LOC_156,2024-01-01 17:16:58,22
431110,9,LOC_6,2024-01-01 17:17:00,46
431111,5,LOC_69,2024-01-01 17:17:02,51
431112,7,LOC_60,2024-01-01 17:17:04,26
431113,9,LOC_10,2024-01-01 17:17:06,57
431114,1,LOC_191,2024-01-01 17:17:08,45
431115,3,LOC_116,2024-01-01 17:17:10,57
431116,3,LOC_157,2024-01-01 17:17:12,10
431117,8,LOC_27,2024-01-01 17:17:14,22
431118,2,LOC_28,2024-01-01 17:17:16,13
431119,2,LOC_47,2024-01-01 17:17:18,44
431120,1,LOC_89,2024-01-01 17:17:20,38
431121,9,LOC_187,2024-01-01 17:17:22,37
431122,5,LOC_18,2024-01-01 17:17:24,42
431123,4,LOC_101,2024-01-01 17:17:26,45
431124,3,LOC_97,2024-01-01 17:17:28,45
431125,4,LOC_24,2024-01-01 17:17:30,54
431126,4,LOC_177,2024-01-01 17:17:32,24
431127,10,LOC_66,2024-01-01 17:17:34,32
431128,1,LOC_120,2024-01-01 17:17:36,37
431129,2,LOC_185,2024-01-01 17:17:38,37
431130,3,LOC_160,2024-01-01 17:17:40,26
431131,3,LOC_28,2024-01-01 17:17:42,42
431132,4,LOC_140,2024-01-01 17:17:44,26
431133,3,LOC_35,2024-01-01 17:17:46,15
431134,10,LOC_56,2024-01-01 17:17:48,12
431135,2,LOC_80,2024-01-01 17:17:50,16
431136,4,LOC_21,2024-01-01 17:17:52,10
431137,6,LOC_80,2024-01-01 17:17:54,35
431138,10,LOC_178,2024-01-01 17:17:56,33
431139,1,LOC_66,2024-01-01 17:17:58,60
431140,10,LOC_188,2024-01-01 17:18:00,45
431141,10,LOC_197,2024-01-01 17:18:02,39
431142,9,LOC_169,2024-01-01 17:18:04,19
431143,2,LOC_182,2024-01-01 17:18:06,16
431144,1,LOC_97,2024-01-01 17:18:08,47
431145,1,LOC_81,2024-01-01 17:18:10,57
431146,4,LOC_150,2024-01-01 17:18:12,26
431147,5,LOC_63,2024-01-01 17:18:14,53
431148,3,LOC_132,2024-01-01 17:18:16,22
431149,6,LOC_165,2024-01-01 17:18:18,9
431150,3,LOC_153,2024-01-01 17:18:20,47
431151,10,LOC_54,2024-01-01 17:18:22,39
431152,8,LOC_179,2024-01-01 17:18:24,38
431153,9,LOC_70,2024-01-01 17:18:26,17
431154,2,LOC_1,2024-01-01 17:18:28,33
431155,5,LOC_147,2024-01-01 17:18:30,10
431156,5,LOC_136,2024-01-01 17:18:32,33
431157,7,LOC_72,2024-01-01 17:18:34,16
431158,8,LOC_56,2024-01-01 17:18:36,5
431159,1,LOC_150,2024-01-01 17:18:38,15
431160,1,LOC_193,2024-01-01 17:18:40,11
431161,9,LOC_144,2024-01-01 17:18:42,36
431162,1,LOC_200,2024-01-01 17:18:44,31
431163,10,LOC_191,2024-01-01 17:18:46,45
431164,9,LOC_51,2024-01-01 17:18:48,14
431165,10,LOC_38,2024-01-01 17:18:50,57
431166,5,LOC_15,2024-01-01 17:18:52,10
431167,2,LOC_97,2024-01-01 17:18:54,16
431168,9,LOC_6,2024-01-01 17:18:56,10
431169,7,LOC_139,2024-01-01 17:18:58,55
431170,1,LOC_119,2024-01-01 17:19:00,20
431171,3,LOC_133,2024-01-01 17:19:02,11
431172,10,LOC_119,2024-01-01 17:19:04,28
431173,1,LOC_117,2024-01-01 17:19:06,36
431174,3,LOC_19,2024-01-01 17:19:08,37
431175,9,LOC_159,2024-01-01 17:19:10,6
431176,7,LOC_108,2024-01-01 17:19:12,27
431177,1,LOC_170,2024-01-01 17:19:14,26
431178,7,LOC_93,2024-01-01 17:19:16,28
431179,4,LOC_72,2024-01-01 17:19:18,6
431180,1,LOC_39,2024-01-01 17:19:20,32
431181,8,LOC_22,2024-01-01 17:19:22,31
431182,2,LOC_117,2024-01-01 17:19:24,13
431183,8,LOC_114,2024-01-01 17:19:26,25
431184,4,LOC_173,2024-01-01 17:19:28,44
431185,10,LOC_85,2024-01-01 17:19:30,21
431186,4,LOC_174,2024-01-01 17:19:32,10
431187,7,LOC_25,2024-01-01 17:19:34,58
431188,2,LOC_139,2024-01-01 17:19:36,31
431189,10,LOC_133,2024-01-01 17:19:38,12
431190,5,LOC_199,2024-01-01 17:19:40,50
431191,3,LOC_167,2024-01-01 17:19:42,60
431192,2,LOC_130,2024-01-01 17:19:44,28
431193,10,LOC_47,2024-01-01 17:19:46,41
431194,4,LOC_14,2024-01-01 17:19:48,6
431195,5,LOC_174,2024-01-01 17:19:50,22
431196,10,LOC_38,2024-01-01 17:19:52,15
431197,10,LOC_69,2024-01-01 17:19:54,31
431198,9,LOC_160,2024-01-01 17:19:56,34
431199,7,LOC_162,2024-01-01 17:19:58,11
431200,7,LOC_106,2024-01-01 17:20:00,54
431201,2,LOC_30,2024-01-01 17:20:02,39
431202,6,LOC_119,2024-01-01 17:20:04,7
431203,1,LOC_24,2024-01-01 17:20:06,58
431204,1,LOC_147,2024-01-01 17:20:08,15
431205,1,LOC_122,2024-01-01 17:20:10,19
431206,8,LOC_142,2024-01-01 17:20:12,49
431207,7,LOC_103,2024-01-01 17:20:14,25
431208,6,LOC_172,2024-01-01 17:20:16,56
431209,8,LOC_30,2024-01-01 17:20:18,43
431210,6,LOC_85,2024-01-01 17:20:20,35
431211,3,LOC_146,2024-01-01 17:20:22,7
431212,4,LOC_68,2024-01-01 17:20:24,9
431213,4,LOC_140,2024-01-01 17:20:26,31
431214,6,LOC_19,2024-01-01 17:20:28,34
431215,7,LOC_128,2024-01-01 17:20:30,48
431216,4,LOC_167,2024-01-01 17:20:32,35
431217,3,LOC_125,2024-01-01 17:20:34,15
431218,6,LOC_151,2024-01-01 17:20:36,56
431219,1,LOC_102,2024-01-01 17:20:38,17
431220,6,LOC_157,2024-01-01 17:20:40,49
431221,4,LOC_31,2024-01-01 17:20:42,15
431222,2,LOC_179,2024-01-01 17:20:44,28
431223,2,LOC_170,2024-01-01 17:20:46,7
431224,1,LOC_156,2024-01-01 17:20:48,43
431225,10,LOC_28,2024-01-01 17:20:50,16
431226,10,LOC_151,2024-01-01 17:20:52,38
431227,3,LOC_187,2024-01-01 17:20:54,57
431228,5,LOC_134,2024-01-01 17:20:56,32
431229,2,LOC_56,2024-01-01 17:20:58,48
431230,2,LOC_25,2024-01-01 17:21:00,5
431231,4,LOC_84,2024-01-01 17:21:02,38
431232,1,LOC_117,2024-01-01 17:21:04,34
431233,2,LOC_15,2024-01-01 17:21:06,42
431234,2,LOC_43,2024-01-01 17:21:08,8
431235,5,LOC_184,2024-01-01 17:21:10,26
431236,10,LOC_59,2024-01-01 17:21:12,37
431237,8,LOC_156,2024-01-01 17:21:14,28
431238,10,LOC_97,2024-01-01 17:21:16,19
431239,9,LOC_169,2024-01-01 17:21:18,24
431240,6,LOC_64,2024-01-01 17:21:20,25
431241,5,LOC_101,2024-01-01 17:21:22,39
431242,2,LOC_159,2024-01-01 17:21:24,31
431243,7,LOC_45,2024-01-01 17:21:26,57
431244,4,LOC_185,2024-01-01 17:21:28,48
431245,1,LOC_3,2024-01-01 17:21:30,17
431246,8,LOC_60,2024-01-01 17:21:32,30
431247,4,LOC_120,2024-01-01 17:21:34,54
431248,6,LOC_123,2024-01-01 17:21:36,53
431249,1,LOC_133,2024-01-01 17:21:38,9
431250,6,LOC_17,2024-01-01 17:21:40,49
431251,9,LOC_182,2024-01-01 17:21:42,5
431252,8,LOC_127,2024-01-01 17:21:44,39
431253,4,LOC_55,2024-01-01 17:21:46,54
431254,7,LOC_135,2024-01-01 17:21:48,16
431255,7,LOC_17,2024-01-01 17:21:50,23
431256,5,LOC_102,2024-01-01 17:21:52,21
431257,6,LOC_94,2024-01-01 17:21:54,33
431258,6,LOC_57,2024-01-01 17:21:56,9
431259,1,LOC_12,2024-01-01 17:21:58,13
431260,7,LOC_110,2024-01-01 17:22:00,40
431261,10,LOC_181,2024-01-01 17:22:02,33
431262,5,LOC_47,2024-01-01 17:22:04,35
431263,6,LOC_114,2024-01-01 17:22:06,9
431264,5,LOC_134,2024-01-01 17:22:08,43
431265,2,LOC_46,2024-01-01 17:22:10,28
431266,6,LOC_34,2024-01-01 17:22:12,44
431267,2,LOC_174,2024-01-01 17:22:14,30
431268,6,LOC_52,2024-01-01 17:22:16,55
431269,10,LOC_127,2024-01-01 17:22:18,41
431270,5,LOC_71,2024-01-01 17:22:20,33
431271,5,LOC_3,2024-01-01 17:22:22,9
431272,6,LOC_142,2024-01-01 17:22:24,46
431273,7,LOC_107,2024-01-01 17:22:26,38
431274,5,LOC_148,2024-01-01 17:22:28,57
431275,3,LOC_114,2024-01-01 17:22:30,56
431276,3,LOC_93,2024-01-01 17:22:32,21
431277,6,LOC_199,2024-01-01 17:22:34,15
431278,9,LOC_49,2024-01-01 17:22:36,58
431279,3,LOC_71,2024-01-01 17:22:38,6
431280,3,LOC_49,2024-01-01 17:22:40,7
431281,9,LOC_189,2024-01-01 17:22:42,42
431282,2,LOC_35,2024-01-01 17:22:44,15
431283,10,LOC_73,2024-01-01 17:22:46,17
431284,10,LOC_113,2024-01-01 17:22:48,11
431285,6,LOC_10,2024-01-01 17:22:50,11
431286,1,LOC_39,2024-01-01 17:22:52,58
431287,4,LOC_147,2024-01-01 17:22:54,24
431288,2,LOC_80,2024-01-01 17:22:56,47
431289,3,LOC_173,2024-01-01 17:22:58,49
431290,10,LOC_15,2024-01-01 17:23:00,8
431291,10,LOC_78,2024-01-01 17:23:02,7
431292,2,LOC_114,2024-01-01 17:23:04,57
431293,8,LOC_187,2024-01-01 17:23:06,21
431294,10,LOC_163,2024-01-01 17:23:08,11
431295,10,LOC_45,2024-01-01 17:23:10,37
431296,4,LOC_36,2024-01-01 17:23:12,23
431297,10,LOC_95,2024-01-01 17:23:14,57
431298,2,LOC_29,2024-01-01 17:23:16,5
431299,10,LOC_184,2024-01-01 17:23:18,32
431300,8,LOC_8,2024-01-01 17:23:20,48
431301,3,LOC_76,2024-01-01 17:23:22,44
431302,2,LOC_19,2024-01-01 17:23:24,53
431303,7,LOC_148,2024-01-01 17:23:26,60
431304,10,LOC_58,2024-01-01 17:23:28,55
431305,5,LOC_185,2024-01-01 17:23:30,34
431306,9,LOC_197,2024-01-01 17:23:32,33
431307,8,LOC_107,2024-01-01 17:23:34,14
431308,10,LOC_121,2024-01-01 17:23:36,22
431309,7,LOC_113,2024-01-01 17:23:38,43
431310,4,LOC_1,2024-01-01 17:23:40,49
431311,8,LOC_38,2024-01-01 17:23:42,12
431312,8,LOC_142,2024-01-01 17:23:44,16
431313,2,LOC_166,2024-01-01 17:23:46,42
431314,3,LOC_124,2024-01-01 17:23:48,43
431315,1,LOC_183,2024-01-01 17:23:50,56
431316,1,LOC_104,2024-01-01 17:23:52,52
431317,9,LOC_167,2024-01-01 17:23:54,21
431318,7,LOC_75,2024-01-01 17:23:56,16
431319,9,LOC_128,2024-01-01 17:23:58,20
431320,5,LOC_94,2024-01-01 17:24:00,47
431321,8,LOC_100,2024-01-01 17:24:02,17
431322,6,LOC_132,2024-01-01 17:24:04,59
431323,8,LOC_50,2024-01-01 17:24:06,11
431324,2,LOC_22,2024-01-01 17:24:08,60
431325,4,LOC_94,2024-01-01 17:24:10,23
431326,10,LOC_47,2024-01-01 17:24:12,25
431327,9,LOC_98,2024-01-01 17:24:14,35
431328,5,LOC_82,2024-01-01 17:24:16,31
431329,5,LOC_80,2024-01-01 17:24:18,19
431330,2,LOC_53,2024-01-01 17:24:20,15
431331,9,LOC_29,2024-01-01 17:24:22,60
431332,6,LOC_99,2024-01-01 17:24:24,9
431333,4,LOC_108,2024-01-01 17:24:26,37
431334,3,LOC_57,2024-01-01 17:24:28,20
431335,3,LOC_160,2024-01-01 17:24:30,50
431336,1,LOC_182,2024-01-01 17:24:32,23
431337,7,LOC_1,2024-01-01 17:24:34,59
431338,9,LOC_75,2024-01-01 17:24:36,29
431339,8,LOC_77,2024-01-01 17:24:38,7
431340,8,LOC_35,2024-01-01 17:24:40,23
431341,9,LOC_12,2024-01-01 17:24:42,53
431342,2,LOC_132,2024-01-01 17:24:44,35
431343,10,LOC_160,2024-01-01 17:24:46,43
431344,8,LOC_27,2024-01-01 17:24:48,55
431345,8,LOC_155,2024-01-01 17:24:50,6
431346,9,LOC_66,2024-01-01 17:24:52,40
431347,2,LOC_82,2024-01-01 17:24:54,49
431348,3,LOC_126,2024-01-01 17:24:56,33
431349,2,LOC_19,2024-01-01 17:24:58,27
431350,3,LOC_127,2024-01-01 17:25:00,25
431351,1,LOC_120,2024-01-01 17:25:02,45
431352,4,LOC_194,2024-01-01 17:25:04,32
431353,2,LOC_62,2024-01-01 17:25:06,16
431354,1,LOC_78,2024-01-01 17:25:08,8
431355,7,LOC_64,2024-01-01 17:25:10,54
431356,3,LOC_44,2024-01-01 17:25:12,17
431357,7,LOC_45,2024-01-01 17:25:14,46
431358,9,LOC_25,2024-01-01 17:25:16,46
431359,10,LOC_117,2024-01-01 17:25:18,41
431360,10,LOC_21,2024-01-01 17:25:20,56
431361,2,LOC_22,2024-01-01 17:25:22,18
431362,1,LOC_122,2024-01-01 17:25:24,19
431363,7,LOC_100,2024-01-01 17:25:26,10
431364,10,LOC_181,2024-01-01 17:25:28,30
431365,8,LOC_29,2024-01-01 17:25:30,42
431366,8,LOC_151,2024-01-01 17:25:32,32
431367,10,LOC_113,2024-01-01 17:25:34,38
431368,2,LOC_98,2024-01-01 17:25:36,16
431369,7,LOC_98,2024-01-01 17:25:38,36
431370,2,LOC_194,2024-01-01 17:25:40,22
431371,2,LOC_111,2024-01-01 17:25:42,55
431372,9,LOC_45,2024-01-01 17:25:44,31
431373,6,LOC_149,2024-01-01 17:25:46,36
431374,1,LOC_14,2024-01-01 17:25:48,33
431375,4,LOC_42,2024-01-01 17:25:50,12
431376,3,LOC_116,2024-01-01 17:25:52,9
431377,3,LOC_22,2024-01-01 17:25:54,56
431378,6,LOC_32,2024-01-01 17:25:56,54
431379,10,LOC_114,2024-01-01 17:25:58,46
431380,1,LOC_156,2024-01-01 17:26:00,58
431381,7,LOC_194,2024-01-01 17:26:02,14
431382,8,LOC_57,2024-01-01 17:26:04,11
431383,7,LOC_122,2024-01-01 17:26:06,18
431384,5,LOC_146,2024-01-01 17:26:08,44
431385,3,LOC_142,2024-01-01 17:26:10,58
431386,5,LOC_37,2024-01-01 17:26:12,32
431387,8,LOC_134,2024-01-01 17:26:14,31
431388,2,LOC_115,2024-01-01 17:26:16,37
431389,5,LOC_3,2024-01-01 17:26:18,25
431390,5,LOC_139,2024-01-01 17:26:20,27
431391,2,LOC_33,2024-01-01 17:26:22,6
431392,7,LOC_28,2024-01-01 17:26:24,13
431393,7,LOC_132,2024-01-01 17:26:26,57
431394,8,LOC_64,2024-01-01 17:26:28,35
431395,1,LOC_28,2024-01-01 17:26:30,22
431396,5,LOC_159,2024-01-01 17:26:32,48
431397,9,LOC_117,2024-01-01 17:26:34,35
431398,2,LOC_180,2024-01-01 17:26:36,49
431399,6,LOC_135,2024-01-01 17:26:38,46
431400,10,LOC_191,2024-01-01 17:26:40,58
431401,3,LOC_195,2024-01-01 17:26:42,36
431402,9,LOC_26,2024-01-01 17:26:44,51
431403,3,LOC_176,2024-01-01 17:26:46,27
431404,10,LOC_130,2024-01-01 17:26:48,19
431405,4,LOC_184,2024-01-01 17:26:50,41
431406,10,LOC_20,2024-01-01 17:26:52,42
431407,8,LOC_186,2024-01-01 17:26:54,47
431408,10,LOC_55,2024-01-01 17:26:56,31
431409,9,LOC_108,2024-01-01 17:26:58,57
431410,5,LOC_41,2024-01-01 17:27:00,12
431411,6,LOC_18,2024-01-01 17:27:02,10
431412,3,LOC_182,2024-01-01 17:27:04,56
431413,7,LOC_18,2024-01-01 17:27:06,5
431414,10,LOC_188,2024-01-01 17:27:08,9
431415,3,LOC_136,2024-01-01 17:27:10,50
431416,3,LOC_123,2024-01-01 17:27:12,36
431417,6,LOC_97,2024-01-01 17:27:14,47
431418,6,LOC_49,2024-01-01 17:27:16,43
431419,10,LOC_144,2024-01-01 17:27:18,49
431420,4,LOC_126,2024-01-01 17:27:20,32
431421,8,LOC_59,2024-01-01 17:27:22,56
431422,3,LOC_108,2024-01-01 17:27:24,53
431423,5,LOC_42,2024-01-01 17:27:26,32
431424,7,LOC_198,2024-01-01 17:27:28,33
431425,8,LOC_55,2024-01-01 17:27:30,6
431426,2,LOC_68,2024-01-01 17:27:32,13
431427,4,LOC_88,2024-01-01 17:27:34,47
431428,3,LOC_125,2024-01-01 17:27:36,48
431429,10,LOC_173,2024-01-01 17:27:38,22
431430,4,LOC_73,2024-01-01 17:27:40,7
431431,8,LOC_19,2024-01-01 17:27:42,49
431432,7,LOC_37,2024-01-01 17:27:44,54
431433,8,LOC_103,2024-01-01 17:27:46,32
431434,5,LOC_124,2024-01-01 17:27:48,38
431435,5,LOC_134,2024-01-01 17:27:50,32
431436,1,LOC_165,2024-01-01 17:27:52,25
431437,7,LOC_65,2024-01-01 17:27:54,12
431438,4,LOC_21,2024-01-01 17:27:56,50
431439,1,LOC_103,2024-01-01 17:27:58,30
431440,7,LOC_200,2024-01-01 17:28:00,7
431441,3,LOC_157,2024-01-01 17:28:02,49
431442,8,LOC_37,2024-01-01 17:28:04,44
431443,5,LOC_86,2024-01-01 17:28:06,12
431444,4,LOC_187,2024-01-01 17:28:08,27
431445,7,LOC_2,2024-01-01 17:28:10,43
431446,10,LOC_14,2024-01-01 17:28:12,9
431447,5,LOC_134,2024-01-01 17:28:14,5
431448,7,LOC_142,2024-01-01 17:28:16,9
431449,1,LOC_110,2024-01-01 17:28:18,45
431450,6,LOC_152,2024-01-01 17:28:20,58
431451,6,LOC_176,2024-01-01 17:28:22,5
431452,4,LOC_165,2024-01-01 17:28:24,30
431453,4,LOC_175,2024-01-01 17:28:26,55
431454,3,LOC_111,2024-01-01 17:28:28,15
431455,4,LOC_122,2024-01-01 17:28:30,25
431456,1,LOC_86,2024-01-01 17:28:32,52
431457,5,LOC_54,2024-01-01 17:28:34,14
431458,3,LOC_185,2024-01-01 17:28:36,31
431459,1,LOC_41,2024-01-01 17:28:38,35
431460,9,LOC_71,2024-01-01 17:28:40,29
431461,3,LOC_73,2024-01-01 17:28:42,59
431462,1,LOC_97,2024-01-01 17:28:44,49
431463,9,LOC_53,2024-01-01 17:28:46,33
431464,6,LOC_153,2024-01-01 17:28:48,52
431465,5,LOC_184,2024-01-01 17:28:50,27
431466,9,LOC_124,2024-01-01 17:28:52,59
431467,1,LOC_37,2024-01-01 17:28:54,18
431468,1,LOC_121,2024-01-01 17:28:56,45
431469,2,LOC_12,2024-01-01 17:28:58,52
431470,6,LOC_97,2024-01-01 17:29:00,24
431471,1,LOC_190,2024-01-01 17:29:02,6
431472,7,LOC_116,2024-01-01 17:29:04,24
431473,2,LOC_96,2024-01-01 17:29:06,38
431474,7,LOC_127,2024-01-01 17:29:08,44
431475,6,LOC_173,2024-01-01 17:29:10,13
431476,5,LOC_186,2024-01-01 17:29:12,6
431477,9,LOC_127,2024-01-01 17:29:14,49
431478,5,LOC_26,2024-01-01 17:29:16,25
431479,6,LOC_5,2024-01-01 17:29:18,34
431480,6,LOC_126,2024-01-01 17:29:20,31
431481,5,LOC_79,2024-01-01 17:29:22,41
431482,7,LOC_161,2024-01-01 17:29:24,20
431483,10,LOC_47,2024-01-01 17:29:26,11
431484,5,LOC_143,2024-01-01 17:29:28,56
431485,2,LOC_146,2024-01-01 17:29:30,30
431486,5,LOC_43,2024-01-01 17:29:32,59
431487,5,LOC_184,2024-01-01 17:29:34,8
431488,5,LOC_197,2024-01-01 17:29:36,17
431489,7,LOC_94,2024-01-01 17:29:38,23
431490,6,LOC_21,2024-01-01 17:29:40,42
431491,2,LOC_183,2024-01-01 17:29:42,59
431492,7,LOC_13,2024-01-01 17:29:44,8
431493,3,LOC_182,2024-01-01 17:29:46,13
431494,3,LOC_110,2024-01-01 17:29:48,48
431495,6,LOC_183,2024-01-01 17:29:50,32
431496,8,LOC_153,2024-01-01 17:29:52,44
431497,3,LOC_108,2024-01-01 17:29:54,29
431498,3,LOC_78,2024-01-01 17:29:56,19
431499,5,LOC_184,2024-01-01 17:29:58,51
431500,2,LOC_119,2024-01-01 17:30:00,55
431501,9,LOC_169,2024-01-01 17:30:02,9
431502,5,LOC_134,2024-01-01 17:30:04,48
431503,1,LOC_138,2024-01-01 17:30:06,44
431504,7,LOC_93,2024-01-01 17:30:08,51
431505,9,LOC_98,2024-01-01 17:30:10,11
431506,5,LOC_105,2024-01-01 17:30:12,44
431507,3,LOC_169,2024-01-01 17:30:14,57
431508,2,LOC_178,2024-01-01 17:30:16,9
431509,10,LOC_57,2024-01-01 17:30:18,57
431510,7,LOC_138,2024-01-01 17:30:20,34
431511,6,LOC_123,2024-01-01 17:30:22,22
431512,2,LOC_44,2024-01-01 17:30:24,16
431513,9,LOC_122,2024-01-01 17:30:26,32
431514,8,LOC_4,2024-01-01 17:30:28,48
431515,5,LOC_69,2024-01-01 17:30:30,24
431516,8,LOC_19,2024-01-01 17:30:32,39
431517,7,LOC_145,2024-01-01 17:30:34,23
431518,2,LOC_59,2024-01-01 17:30:36,43
431519,1,LOC_66,2024-01-01 17:30:38,7
431520,9,LOC_14,2024-01-01 17:30:40,37
431521,7,LOC_36,2024-01-01 17:30:42,50
431522,9,LOC_195,2024-01-01 17:30:44,56
431523,4,LOC_82,2024-01-01 17:30:46,51
431524,6,LOC_163,2024-01-01 17:30:48,35
431525,2,LOC_73,2024-01-01 17:30:50,16
431526,8,LOC_9,2024-01-01 17:30:52,42
431527,4,LOC_22,2024-01-01 17:30:54,43
431528,2,LOC_187,2024-01-01 17:30:56,16
431529,2,LOC_39,2024-01-01 17:30:58,26
431530,10,LOC_86,2024-01-01 17:31:00,19
431531,6,LOC_55,2024-01-01 17:31:02,45
431532,3,LOC_185,2024-01-01 17:31:04,23
431533,2,LOC_43,2024-01-01 17:31:06,60
431534,7,LOC_107,2024-01-01 17:31:08,30
431535,3,LOC_169,2024-01-01 17:31:10,7
431536,7,LOC_144,2024-01-01 17:31:12,25
431537,7,LOC_106,2024-01-01 17:31:14,55
431538,1,LOC_193,2024-01-01 17:31:16,44
431539,1,LOC_182,2024-01-01 17:31:18,14
431540,9,LOC_141,2024-01-01 17:31:20,26
431541,5,LOC_18,2024-01-01 17:31:22,9
431542,2,LOC_184,2024-01-01 17:31:24,12
431543,3,LOC_8,2024-01-01 17:31:26,10
431544,6,LOC_9,2024-01-01 17:31:28,14
431545,7,LOC_24,2024-01-01 17:31:30,60
431546,6,LOC_95,2024-01-01 17:31:32,60
431547,5,LOC_185,2024-01-01 17:31:34,14
431548,8,LOC_177,2024-01-01 17:31:36,33
431549,2,LOC_166,2024-01-01 17:31:38,22
431550,2,LOC_14,2024-01-01 17:31:40,24
431551,6,LOC_35,2024-01-01 17:31:42,60
431552,9,LOC_138,2024-01-01 17:31:44,35
431553,7,LOC_75,2024-01-01 17:31:46,51
431554,7,LOC_130,2024-01-01 17:31:48,37
431555,1,LOC_159,2024-01-01 17:31:50,6
431556,5,LOC_160,2024-01-01 17:31:52,49
431557,6,LOC_40,2024-01-01 17:31:54,29
431558,1,LOC_86,2024-01-01 17:31:56,50
431559,2,LOC_190,2024-01-01 17:31:58,52
431560,9,LOC_95,2024-01-01 17:32:00,58
431561,5,LOC_188,2024-01-01 17:32:02,52
431562,7,LOC_71,2024-01-01 17:32:04,11
431563,4,LOC_125,2024-01-01 17:32:06,14
431564,9,LOC_28,2024-01-01 17:32:08,11
431565,3,LOC_43,2024-01-01 17:32:10,18
431566,2,LOC_78,2024-01-01 17:32:12,21
431567,9,LOC_137,2024-01-01 17:32:14,30
431568,4,LOC_107,2024-01-01 17:32:16,32
431569,9,LOC_9,2024-01-01 17:32:18,16
